time,open,high,low,close,volume,o_time,date
2024-09-17 16:10:00,61229.1,61231.4,61073.0,61098.0,41131.0,1726589400000,2024-09-17
2024-09-17 16:15:00,61095.3,61095.3,60832.2,60832.2,88140.0,1726589700000,2024-09-17
2024-09-17 16:20:00,60832.1,60886.0,60715.0,60840.6,110008.0,1726590000000,2024-09-17
2024-09-17 16:25:00,60840.5,60959.0,60788.6,60919.9,89337.0,1726590300000,2024-09-17
2024-09-17 16:30:00,60918.8,60929.1,60736.2,60756.9,71994.0,1726590600000,2024-09-17
2024-09-17 16:35:00,60757.0,60943.3,60757.0,60906.4,118799.0,1726590900000,2024-09-17
2024-09-17 16:40:00,60897.8,61050.0,60897.6,60996.8,77949.0,1726591200000,2024-09-17
2024-09-17 16:45:00,60998.9,61124.4,60893.8,60951.7,82406.0,1726591500000,2024-09-17
2024-09-17 16:50:00,60951.6,60951.6,60810.5,60919.7,37983.0,1726591800000,2024-09-17
2024-09-17 16:55:00,60919.7,60989.8,60830.5,60861.5,23872.0,1726592100000,2024-09-17
2024-09-17 17:00:00,60861.5,60972.9,60731.6,60757.0,66616.0,1726592400000,2024-09-17
2024-09-17 17:05:00,60757.1,60852.6,60757.1,60802.1,58623.0,1726592700000,2024-09-17
2024-09-17 17:10:00,60802.1,60853.9,60673.9,60834.6,48964.0,1726593000000,2024-09-17
2024-09-17 17:15:00,60835.6,60840.2,60732.9,60829.3,32342.0,1726593300000,2024-09-17
2024-09-17 17:20:00,60829.3,60977.6,60829.3,60972.6,27104.0,1726593600000,2024-09-17
2024-09-17 17:25:00,60972.7,60990.8,60901.0,60910.0,44922.0,1726593900000,2024-09-17
2024-09-17 17:30:00,60910.0,60970.5,60793.2,60793.6,49802.0,1726594200000,2024-09-17
2024-09-17 17:35:00,60804.6,60928.1,60801.0,60897.7,27750.0,1726594500000,2024-09-17
2024-09-17 17:40:00,60900.8,60900.8,60801.1,60822.6,21048.0,1726594800000,2024-09-17
2024-09-17 17:45:00,60822.4,60874.1,60728.6,60872.9,45233.0,1726595100000,2024-09-17
2024-09-17 17:50:00,60874.9,60981.4,60849.3,60949.9,50250.0,1726595400000,2024-09-17
2024-09-17 17:55:00,60948.5,60959.2,60888.3,60954.5,32040.0,1726595700000,2024-09-17
2024-09-17 18:00:00,60950.0,60982.8,60907.1,60955.3,66897.0,1726596000000,2024-09-17
2024-09-17 18:05:00,60955.3,61066.9,60928.1,61035.0,59209.0,1726596300000,2024-09-17
2024-09-17 18:10:00,61037.6,61062.5,60897.9,60905.9,35221.0,1726596600000,2024-09-17
2024-09-17 18:15:00,60906.0,61012.6,60900.1,60923.1,42606.0,1726596900000,2024-09-17
2024-09-17 18:20:00,60921.1,61032.7,60847.0,61024.5,39432.0,1726597200000,2024-09-17
2024-09-17 18:25:00,61024.6,61059.1,60931.2,60995.8,29225.0,1726597500000,2024-09-17
2024-09-17 18:30:00,60993.9,60997.2,60915.3,60947.0,39625.0,1726597800000,2024-09-17
2024-09-17 18:35:00,60939.8,61031.6,60936.7,60965.8,28512.0,1726598100000,2024-09-17
2024-09-17 18:40:00,60965.8,60987.5,60844.7,60854.5,60594.0,1726598400000,2024-09-17
2024-09-17 18:45:00,60854.5,60894.0,60620.0,60683.6,111386.0,1726598700000,2024-09-17
2024-09-17 18:50:00,60683.7,60689.6,60380.0,60521.8,273973.0,1726599000000,2024-09-17
2024-09-17 18:55:00,60523.6,60571.8,60472.3,60526.5,110989.0,1726599300000,2024-09-17
2024-09-17 19:00:00,60526.5,60641.9,60474.4,60525.7,83029.0,1726599600000,2024-09-17
2024-09-17 19:05:00,60518.7,60634.4,60471.7,60634.4,49056.0,1726599900000,2024-09-17
2024-09-17 19:10:00,60635.8,60691.1,60599.0,60640.0,34165.0,1726600200000,2024-09-17
2024-09-17 19:15:00,60641.1,60641.1,60465.1,60479.7,33303.0,1726600500000,2024-09-17
2024-09-17 19:20:00,60479.7,60479.7,60292.1,60321.9,98884.0,1726600800000,2024-09-17
2024-09-17 19:25:00,60320.7,60447.7,60320.7,60404.7,40440.0,1726601100000,2024-09-17
2024-09-17 19:30:00,60404.6,60436.0,60304.7,60343.3,39769.0,1726601400000,2024-09-17
2024-09-17 19:35:00,60343.3,60392.2,60283.9,60298.3,48269.0,1726601700000,2024-09-17
2024-09-17 19:40:00,60292.0,60307.7,60110.4,60110.5,162519.0,1726602000000,2024-09-17
2024-09-17 19:45:00,60110.5,60123.8,59623.7,59705.9,229344.0,1726602300000,2024-09-17
2024-09-17 19:50:00,59705.9,60143.7,59596.4,60105.7,218321.0,1726602600000,2024-09-17
2024-09-17 19:55:00,60101.8,60101.8,59933.8,59961.0,101503.0,1726602900000,2024-09-17
2024-09-17 20:00:00,59966.8,59981.7,59726.2,59860.3,179969.0,1726603200000,2024-09-17
2024-09-17 20:05:00,59860.2,60012.0,59818.1,59929.8,87277.0,1726603500000,2024-09-17
2024-09-17 20:10:00,59929.7,59994.6,59836.1,59972.7,46637.0,1726603800000,2024-09-17
2024-09-17 20:15:00,59967.3,60163.6,59967.3,60137.6,72022.0,1726604100000,2024-09-17
2024-09-17 20:20:00,60137.6,60212.9,60136.1,60148.4,71934.0,1726604400000,2024-09-17
2024-09-17 20:25:00,60148.5,60217.0,60113.6,60187.5,26559.0,1726604700000,2024-09-17
2024-09-17 20:30:00,60187.4,60345.7,60187.4,60283.6,37731.0,1726605000000,2024-09-17
2024-09-17 20:35:00,60283.5,60357.0,60040.8,60059.7,137671.0,1726605300000,2024-09-17
2024-09-17 20:40:00,60061.4,60150.9,59968.7,60005.7,55246.0,1726605600000,2024-09-17
2024-09-17 20:45:00,60005.6,60167.7,60005.6,60114.2,44027.0,1726605900000,2024-09-17
2024-09-17 20:50:00,60114.8,60170.3,60035.0,60078.9,17829.0,1726606200000,2024-09-17
2024-09-17 20:55:00,60074.9,60174.7,60060.1,60118.6,18016.0,1726606500000,2024-09-17
2024-09-17 21:00:00,60120.1,60236.8,60109.6,60183.1,17315.0,1726606800000,2024-09-17
2024-09-17 21:05:00,60183.1,60312.8,60183.1,60275.3,17303.0,1726607100000,2024-09-17
2024-09-17 21:10:00,60275.3,60306.1,60256.6,60271.8,6195.0,1726607400000,2024-09-17
2024-09-17 21:15:00,60271.7,60311.7,60234.3,60311.7,27719.0,1726607700000,2024-09-17
2024-09-17 21:20:00,60312.1,60369.2,60270.1,60343.1,24105.0,1726608000000,2024-09-17
2024-09-17 21:25:00,60346.3,60351.8,60299.3,60319.6,12542.0,1726608300000,2024-09-17
2024-09-17 21:30:00,60319.6,60328.0,60275.5,60327.4,11105.0,1726608600000,2024-09-17
2024-09-17 21:35:00,60327.4,60431.0,60327.3,60393.7,40057.0,1726608900000,2024-09-17
2024-09-17 21:40:00,60393.8,60418.4,60378.5,60386.5,12909.0,1726609200000,2024-09-17
2024-09-17 21:45:00,60386.4,60390.6,60308.7,60373.6,11179.0,1726609500000,2024-09-17
2024-09-17 21:50:00,60373.6,60373.6,60255.3,60255.3,12335.0,1726609800000,2024-09-17
2024-09-17 21:55:00,60255.3,60348.4,60234.7,60330.6,23247.0,1726610100000,2024-09-17
2024-09-17 22:00:00,60330.5,60330.5,60150.0,60150.1,34513.0,1726610400000,2024-09-17
2024-09-17 22:05:00,60150.0,60232.3,60124.5,60232.3,21017.0,1726610700000,2024-09-17
2024-09-17 22:10:00,60235.6,60251.9,60177.9,60237.1,7679.0,1726611000000,2024-09-17
2024-09-17 22:15:00,60237.0,60291.6,60177.4,60185.5,19300.0,1726611300000,2024-09-17
2024-09-17 22:20:00,60185.8,60219.0,60120.0,60138.3,16991.0,1726611600000,2024-09-17
2024-09-17 22:25:00,60144.4,60179.2,60124.9,60179.1,13762.0,1726611900000,2024-09-17
2024-09-17 22:30:00,60179.1,60257.9,60165.8,60237.9,23384.0,1726612200000,2024-09-17
2024-09-17 22:35:00,60237.9,60270.4,60219.6,60224.8,6146.0,1726612500000,2024-09-17
2024-09-17 22:40:00,60224.8,60280.0,60224.8,60280.0,4752.0,1726612800000,2024-09-17
2024-09-17 22:45:00,60280.0,60303.2,60265.7,60300.7,7762.0,1726613100000,2024-09-17
2024-09-17 22:50:00,60300.6,60356.4,60273.8,60282.2,26644.0,1726613400000,2024-09-17
2024-09-17 22:55:00,60282.2,60282.2,60233.6,60233.6,7166.0,1726613700000,2024-09-17
2024-09-17 23:00:00,60233.6,60233.6,60130.9,60142.5,16608.0,1726614000000,2024-09-17
2024-09-17 23:05:00,60146.1,60147.5,60000.2,60073.0,41115.0,1726614300000,2024-09-17
2024-09-17 23:10:00,60073.0,60094.9,60060.1,60088.1,10739.0,1726614600000,2024-09-17
2024-09-17 23:15:00,60088.0,60148.6,60084.6,60148.6,11846.0,1726614900000,2024-09-17
2024-09-17 23:20:00,60148.6,60173.7,60102.9,60125.1,20852.0,1726615200000,2024-09-17
2024-09-17 23:25:00,60121.2,60218.1,60119.0,60158.2,9487.0,1726615500000,2024-09-17
2024-09-17 23:30:00,60158.2,60212.8,60135.4,60202.5,5618.0,1726615800000,2024-09-17
2024-09-17 23:35:00,60200.5,60232.5,60195.8,60232.5,2792.0,1726616100000,2024-09-17
2024-09-17 23:40:00,60232.5,60250.5,60190.3,60196.0,3217.0,1726616400000,2024-09-17
2024-09-17 23:45:00,60196.0,60282.4,60196.0,60282.4,18534.0,1726616700000,2024-09-17
2024-09-17 23:50:00,60285.2,60318.8,60285.2,60297.4,11870.0,1726617000000,2024-09-17
2024-09-17 23:55:00,60297.4,60324.9,60290.1,60311.0,16356.0,1726617300000,2024-09-17
2024-09-18 00:00:00,60309.5,60332.4,60263.1,60312.8,15292.0,1726617600000,2024-09-18
2024-09-18 00:05:00,60312.8,60312.8,60113.2,60145.0,28391.0,1726617900000,2024-09-18
2024-09-18 00:10:00,60144.9,60181.6,60114.7,60138.2,9235.0,1726618200000,2024-09-18
2024-09-18 00:15:00,60138.1,60195.4,60030.4,60077.6,23570.0,1726618500000,2024-09-18
2024-09-18 00:20:00,60077.6,60077.6,59997.0,60049.2,37719.0,1726618800000,2024-09-18
2024-09-18 00:25:00,60049.1,60117.2,60042.5,60084.7,7828.0,1726619100000,2024-09-18
2024-09-18 00:30:00,60084.7,60084.7,59965.0,59992.8,44341.0,1726619400000,2024-09-18
2024-09-18 00:35:00,59992.7,60009.2,59870.7,59978.6,48182.0,1726619700000,2024-09-18
2024-09-18 00:40:00,59980.9,60092.8,59911.8,60092.8,82833.0,1726620000000,2024-09-18
2024-09-18 00:45:00,60094.6,60266.4,60094.6,60227.8,40340.0,1726620300000,2024-09-18
2024-09-18 00:50:00,60232.5,60269.9,60161.4,60265.0,50093.0,1726620600000,2024-09-18
2024-09-18 00:55:00,60260.5,60283.0,60227.5,60233.1,36050.0,1726620900000,2024-09-18
2024-09-18 01:00:00,60233.1,60234.2,60107.0,60114.4,32411.0,1726621200000,2024-09-18
2024-09-18 01:05:00,60114.5,60328.0,60086.0,60307.4,24147.0,1726621500000,2024-09-18
2024-09-18 01:10:00,60305.0,60315.3,60032.5,60064.4,17663.0,1726621800000,2024-09-18
2024-09-18 01:15:00,60064.4,60142.8,59982.0,60133.6,45060.0,1726622100000,2024-09-18
2024-09-18 01:20:00,60139.4,60159.1,60074.1,60136.5,11113.0,1726622400000,2024-09-18
2024-09-18 01:25:00,60147.8,60241.8,60127.0,60216.5,10538.0,1726622700000,2024-09-18
2024-09-18 01:30:00,60219.7,60274.5,60127.7,60163.4,17683.0,1726623000000,2024-09-18
2024-09-18 01:35:00,60175.4,60219.0,60093.6,60131.6,9485.0,1726623300000,2024-09-18
2024-09-18 01:40:00,60131.5,60275.6,60083.9,60251.2,10950.0,1726623600000,2024-09-18
2024-09-18 01:45:00,60251.1,60251.1,60060.3,60076.7,10860.0,1726623900000,2024-09-18
2024-09-18 01:50:00,60076.7,60123.2,60066.5,60066.6,19753.0,1726624200000,2024-09-18
2024-09-18 01:55:00,60066.4,60113.6,60032.2,60110.0,5863.0,1726624500000,2024-09-18
2024-09-18 02:00:00,60109.9,60123.3,60067.8,60113.3,12811.0,1726624800000,2024-09-18
2024-09-18 02:05:00,60113.4,60190.5,60077.7,60139.1,11093.0,1726625100000,2024-09-18
2024-09-18 02:10:00,60139.2,60212.4,60128.1,60212.4,8462.0,1726625400000,2024-09-18
2024-09-18 02:15:00,60215.9,60242.1,60178.7,60208.2,18135.0,1726625700000,2024-09-18
2024-09-18 02:20:00,60211.8,60211.8,60129.9,60166.8,6712.0,1726626000000,2024-09-18
2024-09-18 02:25:00,60160.3,60177.3,60127.2,60162.5,9342.0,1726626300000,2024-09-18
2024-09-18 02:30:00,60162.4,60236.6,60144.1,60202.5,5844.0,1726626600000,2024-09-18
2024-09-18 02:35:00,60200.5,60267.0,60196.1,60257.9,4732.0,1726626900000,2024-09-18
2024-09-18 02:40:00,60257.1,60257.1,60215.2,60247.1,4580.0,1726627200000,2024-09-18
2024-09-18 02:45:00,60247.0,60258.1,60182.2,60215.2,25491.0,1726627500000,2024-09-18
2024-09-18 02:50:00,60212.2,60247.8,60207.8,60214.8,11198.0,1726627800000,2024-09-18
2024-09-18 02:55:00,60214.7,60366.2,60203.6,60352.4,25638.0,1726628100000,2024-09-18
2024-09-18 03:00:00,60356.4,60672.6,60347.6,60621.2,130175.0,1726628400000,2024-09-18
2024-09-18 03:05:00,60621.2,60621.2,60475.5,60499.6,43071.0,1726628700000,2024-09-18
2024-09-18 03:10:00,60499.7,60600.0,60476.8,60584.2,15998.0,1726629000000,2024-09-18
2024-09-18 03:15:00,60584.3,60607.6,60480.3,60494.9,16487.0,1726629300000,2024-09-18
2024-09-17 17:30:00,60910.0,60970.5,60793.2,60793.6,49802.0,1726594200000,2024-09-17
2024-09-17 17:35:00,60804.6,60928.1,60801.0,60897.7,27750.0,1726594500000,2024-09-17
2024-09-17 17:40:00,60900.8,60900.8,60801.1,60822.6,21048.0,1726594800000,2024-09-17
2024-09-17 17:45:00,60822.4,60874.1,60728.6,60872.9,45233.0,1726595100000,2024-09-17
2024-09-17 17:50:00,60874.9,60981.4,60849.3,60949.9,50250.0,1726595400000,2024-09-17
2024-09-17 17:55:00,60948.5,60959.2,60888.3,60954.5,32040.0,1726595700000,2024-09-17
2024-09-17 18:00:00,60950.0,60982.8,60907.1,60955.3,66897.0,1726596000000,2024-09-17
2024-09-17 18:05:00,60955.3,61066.9,60928.1,61035.0,59209.0,1726596300000,2024-09-17
2024-09-17 18:10:00,61037.6,61062.5,60897.9,60905.9,35221.0,1726596600000,2024-09-17
2024-09-17 18:15:00,60906.0,61012.6,60900.1,60923.1,42606.0,1726596900000,2024-09-17
2024-09-17 18:20:00,60921.1,61032.7,60847.0,61024.5,39432.0,1726597200000,2024-09-17
2024-09-17 18:25:00,61024.6,61059.1,60931.2,60995.8,29225.0,1726597500000,2024-09-17
2024-09-17 18:30:00,60993.9,60997.2,60915.3,60947.0,39625.0,1726597800000,2024-09-17
2024-09-17 18:35:00,60939.8,61031.6,60936.7,60965.8,28512.0,1726598100000,2024-09-17
2024-09-17 18:40:00,60965.8,60987.5,60844.7,60854.5,60594.0,1726598400000,2024-09-17
2024-09-17 18:45:00,60854.5,60894.0,60620.0,60683.6,111386.0,1726598700000,2024-09-17
2024-09-17 18:50:00,60683.7,60689.6,60380.0,60521.8,273973.0,1726599000000,2024-09-17
2024-09-17 18:55:00,60523.6,60571.8,60472.3,60526.5,110989.0,1726599300000,2024-09-17
2024-09-17 19:00:00,60526.5,60641.9,60474.4,60525.7,83029.0,1726599600000,2024-09-17
2024-09-17 19:05:00,60518.7,60634.4,60471.7,60634.4,49056.0,1726599900000,2024-09-17
2024-09-17 19:10:00,60635.8,60691.1,60599.0,60640.0,34165.0,1726600200000,2024-09-17
2024-09-17 19:15:00,60641.1,60641.1,60465.1,60479.7,33303.0,1726600500000,2024-09-17
2024-09-17 19:20:00,60479.7,60479.7,60292.1,60321.9,98884.0,1726600800000,2024-09-17
2024-09-17 19:25:00,60320.7,60447.7,60320.7,60404.7,40440.0,1726601100000,2024-09-17
2024-09-17 19:30:00,60404.6,60436.0,60304.7,60343.3,39769.0,1726601400000,2024-09-17
2024-09-17 19:35:00,60343.3,60392.2,60283.9,60298.3,48269.0,1726601700000,2024-09-17
2024-09-17 19:40:00,60292.0,60307.7,60110.4,60110.5,162519.0,1726602000000,2024-09-17
2024-09-17 19:45:00,60110.5,60123.8,59623.7,59705.9,229344.0,1726602300000,2024-09-17
2024-09-17 19:50:00,59705.9,60143.7,59596.4,60105.7,218321.0,1726602600000,2024-09-17
2024-09-17 19:55:00,60101.8,60101.8,59933.8,59961.0,101503.0,1726602900000,2024-09-17
2024-09-17 20:00:00,59966.8,59981.7,59726.2,59860.3,179969.0,1726603200000,2024-09-17
2024-09-17 20:05:00,59860.2,60012.0,59818.1,59929.8,87277.0,1726603500000,2024-09-17
2024-09-17 20:10:00,59929.7,59994.6,59836.1,59972.7,46637.0,1726603800000,2024-09-17
2024-09-17 20:15:00,59967.3,60163.6,59967.3,60137.6,72022.0,1726604100000,2024-09-17
2024-09-17 20:20:00,60137.6,60212.9,60136.1,60148.4,71934.0,1726604400000,2024-09-17
2024-09-17 20:25:00,60148.5,60217.0,60113.6,60187.5,26559.0,1726604700000,2024-09-17
2024-09-17 20:30:00,60187.4,60345.7,60187.4,60283.6,37731.0,1726605000000,2024-09-17
2024-09-17 20:35:00,60283.5,60357.0,60040.8,60059.7,137671.0,1726605300000,2024-09-17
2024-09-17 20:40:00,60061.4,60150.9,59968.7,60005.7,55246.0,1726605600000,2024-09-17
2024-09-17 20:45:00,60005.6,60167.7,60005.6,60114.2,44027.0,1726605900000,2024-09-17
2024-09-17 20:50:00,60114.8,60170.3,60035.0,60078.9,17829.0,1726606200000,2024-09-17
2024-09-17 20:55:00,60074.9,60174.7,60060.1,60118.6,18016.0,1726606500000,2024-09-17
2024-09-17 21:00:00,60120.1,60236.8,60109.6,60183.1,17315.0,1726606800000,2024-09-17
2024-09-17 21:05:00,60183.1,60312.8,60183.1,60275.3,17303.0,1726607100000,2024-09-17
2024-09-17 21:10:00,60275.3,60306.1,60256.6,60271.8,6195.0,1726607400000,2024-09-17
2024-09-17 21:15:00,60271.7,60311.7,60234.3,60311.7,27719.0,1726607700000,2024-09-17
2024-09-17 21:20:00,60312.1,60369.2,60270.1,60343.1,24105.0,1726608000000,2024-09-17
2024-09-17 21:25:00,60346.3,60351.8,60299.3,60319.6,12542.0,1726608300000,2024-09-17
2024-09-17 21:30:00,60319.6,60328.0,60275.5,60327.4,11105.0,1726608600000,2024-09-17
2024-09-17 21:35:00,60327.4,60431.0,60327.3,60393.7,40057.0,1726608900000,2024-09-17
2024-09-17 21:40:00,60393.8,60418.4,60378.5,60386.5,12909.0,1726609200000,2024-09-17
2024-09-17 21:45:00,60386.4,60390.6,60308.7,60373.6,11179.0,1726609500000,2024-09-17
2024-09-17 21:50:00,60373.6,60373.6,60255.3,60255.3,12335.0,1726609800000,2024-09-17
2024-09-17 21:55:00,60255.3,60348.4,60234.7,60330.6,23247.0,1726610100000,2024-09-17
2024-09-17 22:00:00,60330.5,60330.5,60150.0,60150.1,34513.0,1726610400000,2024-09-17
2024-09-17 22:05:00,60150.0,60232.3,60124.5,60232.3,21017.0,1726610700000,2024-09-17
2024-09-17 22:10:00,60235.6,60251.9,60177.9,60237.1,7679.0,1726611000000,2024-09-17
2024-09-17 22:15:00,60237.0,60291.6,60177.4,60185.5,19300.0,1726611300000,2024-09-17
2024-09-17 22:20:00,60185.8,60219.0,60120.0,60138.3,16991.0,1726611600000,2024-09-17
2024-09-17 22:25:00,60144.4,60179.2,60124.9,60179.1,13762.0,1726611900000,2024-09-17
2024-09-17 22:30:00,60179.1,60257.9,60165.8,60237.9,23384.0,1726612200000,2024-09-17
2024-09-17 22:35:00,60237.9,60270.4,60219.6,60224.8,6146.0,1726612500000,2024-09-17
2024-09-17 22:40:00,60224.8,60280.0,60224.8,60280.0,4752.0,1726612800000,2024-09-17
2024-09-17 22:45:00,60280.0,60303.2,60265.7,60300.7,7762.0,1726613100000,2024-09-17
2024-09-17 22:50:00,60300.6,60356.4,60273.8,60282.2,26644.0,1726613400000,2024-09-17
2024-09-17 22:55:00,60282.2,60282.2,60233.6,60233.6,7166.0,1726613700000,2024-09-17
2024-09-17 23:00:00,60233.6,60233.6,60130.9,60142.5,16608.0,1726614000000,2024-09-17
2024-09-17 23:05:00,60146.1,60147.5,60000.2,60073.0,41115.0,1726614300000,2024-09-17
2024-09-17 23:10:00,60073.0,60094.9,60060.1,60088.1,10739.0,1726614600000,2024-09-17
2024-09-17 23:15:00,60088.0,60148.6,60084.6,60148.6,11846.0,1726614900000,2024-09-17
2024-09-17 23:20:00,60148.6,60173.7,60102.9,60125.1,20852.0,1726615200000,2024-09-17
2024-09-17 23:25:00,60121.2,60218.1,60119.0,60158.2,9487.0,1726615500000,2024-09-17
2024-09-17 23:30:00,60158.2,60212.8,60135.4,60202.5,5618.0,1726615800000,2024-09-17
